Country_code,Country,Sector_code,Sector,Pollutant,Year,Value,Units
GR,Greece,4,Agriculture,CO2,1991,0,Mg
GR,Greece,4,Agriculture,CO2,1992,0,Mg
GR,Greece,4,Agriculture,CO2,1993,0,Mg
GR,Greece,4,Agriculture,CO2,1994,0,Mg
GR,Greece,4,Agriculture,CO2,1995,0,Mg
GR,Greece,4,Agriculture,CO2,1996,0,Mg
GR,Greece,4,Agriculture,CO2,1997,0,Mg
GR,Greece,4,Agriculture,CO2,1998,0,Mg
GR,Greece,4,Agriculture,CO2,1999,0,Mg
GR,Greece,4,Agriculture,CO2,2000,0,Mg
GR,Greece,4,Agriculture,CO2,2001,0,Mg
GR,Greece,4,Agriculture,CO2,2002,0,Mg
GR,Greece,4,Agriculture,CO2,2003,0,Mg
GR,Greece,4,Agriculture,CO2,2004,0,Mg
GR,Greece,4,Agriculture,CO2,2005,0,Mg
GR,Greece,4,Agriculture,CO2,2006,0,Mg
GR,Greece,4,Agriculture,GWP,1990,13519228.52,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1991,13306172.13,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1992,13101488.68,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1993,12503162.68,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1994,12736054.6,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1995,12486237.55,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1996,12776153.27,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1997,12486816.97,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1998,12342243.49,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,1999,12364269.06,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2000,12357759.76,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2001,12144280.28,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2002,12078999.68,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2003,11998612.52,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2004,11936712.39,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2005,11733978,Mg CO2 Eq
GR,Greece,4,Agriculture,GWP,2006,11644914.97,Mg CO2 Eq
GR,Greece,4,Agriculture,N2O,1990,32453.18908,Mg
GR,Greece,4,Agriculture,N2O,1991,31889.6975,Mg
GR,Greece,4,Agriculture,N2O,1992,31313.42159,Mg
GR,Greece,4,Agriculture,N2O,1993,29327.01499,Mg
GR,Greece,4,Agriculture,N2O,1994,30008.3277,Mg
GR,Greece,4,Agriculture,N2O,1995,29138.82791,Mg
GR,Greece,4,Agriculture,N2O,1996,30021.04201,Mg
GR,Greece,4,Agriculture,N2O,1997,29065.18798,Mg
GR,Greece,4,Agriculture,N2O,1998,28600.00214,Mg
GR,Greece,4,Agriculture,N2O,1999,28643.57455,Mg
GR,Greece,4,Agriculture,N2O,2000,28575.75494,Mg
GR,Greece,4,Agriculture,N2O,2001,27877.07662,Mg
GR,Greece,4,Agriculture,N2O,2002,27664.94358,Mg
GR,Greece,4,Agriculture,N2O,2003,27442.69258,Mg
GR,Greece,4,Agriculture,N2O,2004,27221.08559,Mg
GR,Greece,4,Agriculture,N2O,2005,26751.95877,Mg
GR,Greece,4,Agriculture,N2O,2006,26462.27581,Mg
HU,Hungary,4,Agriculture,CH4,1990,180371.367,Mg
HU,Hungary,4,Agriculture,CH4,1991,166889.9202,Mg
HU,Hungary,4,Agriculture,CH4,1992,142897.9948,Mg
HU,Hungary,4,Agriculture,CH4,1993,123872.2229,Mg
HU,Hungary,4,Agriculture,CH4,1994,109840.4008,Mg
HU,Hungary,4,Agriculture,CH4,1995,108484.6004,Mg
HU,Hungary,4,Agriculture,CH4,1996,108646.3288,Mg
HU,Hungary,4,Agriculture,CH4,1997,104230.4086,Mg
HU,Hungary,4,Agriculture,CH4,1998,104986.8438,Mg
HU,Hungary,4,Agriculture,CH4,1999,105676.872,Mg
HU,Hungary,4,Agriculture,CH4,2000,104529.4495,Mg
HU,Hungary,4,Agriculture,CH4,2001,100003.3768,Mg
HU,Hungary,4,Agriculture,CH4,2002,98124.0759,Mg
HU,Hungary,4,Agriculture,CH4,2003,97532.4955,Mg
HU,Hungary,4,Agriculture,CH4,2004,92905.8297,Mg
HU,Hungary,4,Agriculture,CH4,2005,90193.6864,Mg
HU,Hungary,4,Agriculture,CH4,2006,86710.11383,Mg
HU,Hungary,4,Agriculture,CO2,1990,0,Mg
HU,Hungary,4,Agriculture,CO2,1991,0,Mg
HU,Hungary,4,Agriculture,CO2,1992,0,Mg
HU,Hungary,4,Agriculture,CO2,1993,0,Mg
HU,Hungary,4,Agriculture,CO2,1994,0,Mg
HU,Hungary,4,Agriculture,CO2,1995,0,Mg
HU,Hungary,4,Agriculture,CO2,1996,0,Mg
HU,Hungary,4,Agriculture,CO2,1997,0,Mg
HU,Hungary,4,Agriculture,CO2,1998,0,Mg
HU,Hungary,4,Agriculture,CO2,1999,0,Mg
HU,Hungary,4,Agriculture,CO2,2000,0,Mg
HU,Hungary,4,Agriculture,CO2,2001,0,Mg
HU,Hungary,4,Agriculture,CO2,2002,0,Mg
HU,Hungary,4,Agriculture,CO2,2003,0,Mg
HU,Hungary,4,Agriculture,CO2,2004,0,Mg
HU,Hungary,4,Agriculture,CO2,2005,0,Mg
HU,Hungary,4,Agriculture,CO2,2006,0,Mg
HU,Hungary,4,Agriculture,GWP,1990,14138796.98,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1991,11416367.58,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1992,9843257.871,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1993,8819058.601,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1994,8795790.067,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1995,8486787.478,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1996,8669328.435,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1997,8495756.341,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1998,8984312.74,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,1999,9148135.602,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2000,8829940.56,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2001,9022181.813,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2002,9125956.954,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2003,8874859.806,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2004,9054968.474,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2005,8464478.044,Mg CO2 Eq
HU,Hungary,4,Agriculture,GWP,2006,8406290.856,Mg CO2 Eq
HU,Hungary,4,Agriculture,N2O,1990,33390.317,Mg
HU,Hungary,4,Agriculture,N2O,1991,25521.546,Mg
HU,Hungary,4,Agriculture,N2O,1992,22072.258,Mg
HU,Hungary,4,Agriculture,N2O,1993,20057.232,Mg
HU,Hungary,4,Agriculture,N2O,1994,20932.715,Mg
HU,Hungary,4,Agriculture,N2O,1995,20027.777,Mg
HU,Hungary,4,Agriculture,N2O,1996,20605.663,Mg
HU,Hungary,4,Agriculture,N2O,1997,20344.896,Mg
HU,Hungary,4,Agriculture,N2O,1998,21869.642,Mg
HU,Hungary,4,Agriculture,N2O,1999,22351.359,Mg
HU,Hungary,4,Agriculture,N2O,2000,21402.652,Mg
HU,Hungary,4,Agriculture,N2O,2001,22329.39,Mg
HU,Hungary,4,Agriculture,N2O,2002,22791.456,Mg
HU,Hungary,4,Agriculture,N2O,2003,22021.54,Mg
HU,Hungary,4,Agriculture,N2O,2004,22915.955,Mg
HU,Hungary,4,Agriculture,N2O,2005,21194.873,Mg
HU,Hungary,4,Agriculture,N2O,2006,21243.15634,Mg
IE,Ireland,4,Agriculture,CH4,1990,562962.4812,Mg
IE,Ireland,4,Agriculture,CH4,1991,568169.466,Mg
IE,Ireland,4,Agriculture,CH4,1992,572128.2739,Mg
IE,Ireland,4,Agriculture,CH4,1993,574303.7862,Mg
IE,Ireland,4,Agriculture,CH4,1994,571333.8331,Mg
IE,Ireland,4,Agriculture,CH4,1995,570826.6655,Mg
IE,Ireland,4,Agriculture,CH4,1996,585245.9469,Mg
IE,Ireland,4,Agriculture,CH4,1997,598346.0349,Mg
IE,Ireland,4,Agriculture,CH4,1998,607514.3172,Mg
IE,Ireland,4,Agriculture,CH4,1999,591160.0494,Mg
IE,Ireland,4,Agriculture,CH4,2000,562835.2654,Mg
IE,Ireland,4,Agriculture,CH4,2001,558143.5845,Mg
IE,Ireland,4,Agriculture,CH4,2002,555119.016,Mg
IE,Ireland,4,Agriculture,CH4,2003,549479.0119,Mg
IE,Ireland,4,Agriculture,CH4,2004,548525.7659,Mg
IE,Ireland,4,Agriculture,CH4,2005,545391.3425,Mg
IE,Ireland,4,Agriculture,CH4,2006,542157.1774,Mg
IE,Ireland,4,Agriculture,CO2,1990,0,Mg
IE,Ireland,4,Agriculture,CO2,1991,0,Mg
IE,Ireland,4,Agriculture,CO2,1992,0,Mg
IE,Ireland,4,Agriculture,CO2,1993,0,Mg
IE,Ireland,4,Agriculture,CO2,1994,0,Mg
IE,Ireland,4,Agriculture,CO2,1995,0,Mg
IE,Ireland,4,Agriculture,CO2,1996,0,Mg
IE,Ireland,4,Agriculture,CO2,1997,0,Mg
IE,Ireland,4,Agriculture,CO2,1998,0,Mg
IE,Ireland,4,Agriculture,CO2,1999,0,Mg
IE,Ireland,4,Agriculture,CO2,2000,0,Mg
IE,Ireland,4,Agriculture,CO2,2001,0,Mg
IE,Ireland,4,Agriculture,CO2,2002,0,Mg
IE,Ireland,4,Agriculture,CO2,2003,0,Mg
IE,Ireland,4,Agriculture,CO2,2004,0,Mg
IE,Ireland,4,Agriculture,CO2,2005,0,Mg
IE,Ireland,4,Agriculture,CO2,2006,0,Mg
IE,Ireland,4,Agriculture,GWP,1990,19228559.4,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1991,19350226.28,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1992,19413306.75,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1993,19597792.14,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1994,19733801.74,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1995,19920062.8,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1996,20249538.2,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1997,20362409.95,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1998,21059579.2,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,1999,20719596.96,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2000,19639899.75,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2001,19162514.8,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2002,18993872.47,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2003,19063183.73,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2004,18863942.89,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2005,18681675.33,Mg CO2 Eq
IE,Ireland,4,Agriculture,GWP,2006,18447517.25,Mg CO2 Eq
IE,Ireland,4,Agriculture,N2O,1990,23891.44289,Mg
IE,Ireland,4,Agriculture,N2O,1991,23931.18548,Mg
IE,Ireland,4,Agriculture,N2O,1992,23866.49354,Mg
IE,Ireland,4,Agriculture,N2O,1993,24314.23428,Mg
IE,Ireland,4,Agriculture,N2O,1994,24954.16532,Mg
IE,Ireland,4,Agriculture,N2O,1995,25589.36396,Mg
IE,Ireland,4,Agriculture,N2O,1996,25675.3978,Mg
IE,Ireland,4,Agriculture,N2O,1997,25152.07488,Mg
IE,Ireland,4,Agriculture,N2O,1998,26779.93077,Mg
IE,Ireland,4,Agriculture,N2O,1999,26791.08361,Mg
IE,Ireland,4,Agriculture,N2O,2000,25226.96509,Mg
IE,Ireland,4,Agriculture,N2O,2001,24004.83718,Mg
IE,Ireland,4,Agriculture,N2O,2002,23665.71978,Mg
IE,Ireland,4,Agriculture,N2O,2003,24271.36928,Mg
IE,Ireland,4,Agriculture,N2O,2004,23693.23163,Mg
IE,Ireland,4,Agriculture,N2O,2005,23317.60366,Mg
IE,Ireland,4,Agriculture,N2O,2006,22781.34364,Mg
IS,Iceland,4,Agriculture,CH4,1990,14006.96526,Mg
IS,Iceland,4,Agriculture,CH4,1991,13712.26017,Mg
IS,Iceland,4,Agriculture,CH4,1992,13294.06854,Mg
IS,Iceland,4,Agriculture,CH4,1993,13211.21055,Mg
IS,Iceland,4,Agriculture,CH4,1994,13287.52814,Mg
IS,Iceland,4,Agriculture,CH4,1995,12881.63258,Mg
IS,Iceland,4,Agriculture,CH4,1996,13002.60638,Mg
IS,Iceland,4,Agriculture,CH4,1997,13162.76699,Mg
IS,Iceland,4,Agriculture,CH4,1998,13318.54213,Mg
IS,Iceland,4,Agriculture,CH4,1999,13187.25202,Mg
IS,Iceland,4,Agriculture,CH4,2000,12633.39258,Mg
IS,Iceland,4,Agriculture,CH4,2001,12594.77267,Mg
IS,Iceland,4,Agriculture,CH4,2002,12290.48247,Mg
IS,Iceland,4,Agriculture,CH4,2003,12077.47712,Mg
IS,Iceland,4,Agriculture,CH4,2004,11891.31347,Mg
IS,Iceland,4,Agriculture,CH4,2005,12027.67703,Mg
IS,Iceland,4,Agriculture,CH4,2006,12285.81325,Mg
IS,Iceland,4,Agriculture,CO2,1990,0,Mg
IS,Iceland,4,Agriculture,CO2,1991,0,Mg
IS,Iceland,4,Agriculture,CO2,1992,0,Mg
IS,Iceland,4,Agriculture,CO2,1993,0,Mg
IS,Iceland,4,Agriculture,CO2,1994,0,Mg
IS,Iceland,4,Agriculture,CO2,1995,0,Mg
IS,Iceland,4,Agriculture,CO2,1996,0,Mg
IS,Iceland,4,Agriculture,CO2,1997,0,Mg
IS,Iceland,4,Agriculture,CO2,1998,0,Mg
IS,Iceland,4,Agriculture,CO2,1999,0,Mg
IS,Iceland,4,Agriculture,CO2,2000,0,Mg
IS,Iceland,4,Agriculture,CO2,2001,0,Mg
IS,Iceland,4,Agriculture,CO2,2002,0,Mg
IS,Iceland,4,Agriculture,CO2,2003,0,Mg
IS,Iceland,4,Agriculture,CO2,2004,0,Mg
IS,Iceland,4,Agriculture,CO2,2005,0,Mg
IS,Iceland,4,Agriculture,CO2,2006,0,Mg
IS,Iceland,4,Agriculture,GWP,1990,572868.7644,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1991,559122.7635,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1992,533859.6243,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1993,538550.7609,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1994,545626.7549,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1995,524376.6387,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1996,539096.5954,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1997,538130.0773,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1998,542441.6716,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,1999,547497.3143,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2000,529764.2741,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2001,526031.2855,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2002,502545.3191,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2003,486130.0752,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2004,475823.0864,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2005,478795.449,Mg CO2 Eq
IS,Iceland,4,Agriculture,GWP,2006,511724.7279,Mg CO2 Eq
IS,Iceland,4,Agriculture,N2O,1990,899.104819,Mg
IS,Iceland,4,Agriculture,N2O,1991,874.726774,Mg
IS,Iceland,4,Agriculture,N2O,1992,821.561887,Mg
IS,Iceland,4,Agriculture,N2O,1993,842.3075462,Mg
IS,Iceland,4,Agriculture,N2O,1994,859.963432,Mg
IS,Iceland,4,Agriculture,N2O,1995,818.910821,Mg
IS,Iceland,4,Agriculture,N2O,1996,858.199553,Mg
IS,Iceland,4,Agriculture,N2O,1997,844.232163,Mg
IS,Iceland,4,Agriculture,N2O,1998,847.588022,Mg
IS,Iceland,4,Agriculture,N2O,1999,872.790393,Mg
IS,Iceland,4,Agriculture,N2O,2000,853.106548,Mg
IS,Iceland,4,Agriculture,N2O,2001,843.680837,Mg
IS,Iceland,4,Agriculture,N2O,2002,788.532862,Mg
IS,Iceland,4,Agriculture,N2O,2003,750.009857,Mg
IS,Iceland,4,Agriculture,N2O,2004,729.372592,Mg
IS,Iceland,4,Agriculture,N2O,2005,729.723327,Mg
IS,Iceland,4,Agriculture,N2O,2006,818.46016,Mg
IT,Italy,4,Agriculture,CH4,1990,819798.6795,Mg
IT,Italy,4,Agriculture,CH4,1991,829390.1678,Mg
IT,Italy,4,Agriculture,CH4,1992,807994.5294,Mg
IT,Italy,4,Agriculture,CH4,1993,805179.1015,Mg
IT,Italy,4,Agriculture,CH4,1994,807068.8518,Mg
IT,Italy,4,Agriculture,CH4,1995,820145.0313,Mg
IT,Italy,4,Agriculture,CH4,1996,821623.1572,Mg
IT,Italy,4,Agriculture,CH4,1997,823136.1817,Mg
IT,Italy,4,Agriculture,CH4,1998,816909.9631,Mg
IT,Italy,4,Agriculture,CH4,1999,823215.3008,Mg
IT,Italy,4,Agriculture,CH4,2000,801769.6601,Mg
IT,Italy,4,Agriculture,CH4,2001,765510.402,Mg
IT,Italy,4,Agriculture,CH4,2002,748857.0296,Mg
IT,Italy,4,Agriculture,CH4,2003,751455.4569,Mg
IT,Italy,4,Agriculture,CH4,2004,740146.5759,Mg
IT,Italy,4,Agriculture,CH4,2005,737011.8984,Mg
IT,Italy,4,Agriculture,CH4,2006,720822.4754,Mg
IT,Italy,4,Agriculture,CO2,1990,0,Mg
IT,Italy,4,Agriculture,CO2,1991,0,Mg
IT,Italy,4,Agriculture,CO2,1992,0,Mg
IT,Italy,4,Agriculture,CO2,1993,0,Mg
IT,Italy,4,Agriculture,CO2,1994,0,Mg
IT,Italy,4,Agriculture,CO2,1995,0,Mg
IT,Italy,4,Agriculture,CO2,1996,0,Mg
IT,Italy,4,Agriculture,CO2,1997,0,Mg
IT,Italy,4,Agriculture,CO2,1998,0,Mg
IT,Italy,4,Agriculture,CO2,1999,0,Mg
IT,Italy,4,Agriculture,CO2,2000,0,Mg
IT,Italy,4,Agriculture,CO2,2001,0,Mg
IT,Italy,4,Agriculture,CO2,2002,0,Mg
IT,Italy,4,Agriculture,CO2,2003,0,Mg
IT,Italy,4,Agriculture,CO2,2004,0,Mg
IT,Italy,4,Agriculture,CO2,2005,0,Mg
IT,Italy,4,Agriculture,CO2,2006,0,Mg
IT,Italy,4,Agriculture,GWP,1990,40578050.5,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1991,41373020.21,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1992,40863919.76,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1993,41164215.5,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1994,40641969.69,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1995,40349948.6,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1996,40097771.02,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1997,41150919.02,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1998,40419015.59,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,1999,40795562.73,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2000,39940252.61,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2001,38954226.45,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2002,38250200.22,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2003,38099660.44,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2004,37895357.9,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2005,37238865.67,Mg CO2 Eq
IT,Italy,4,Agriculture,GWP,2006,36642133.71,Mg CO2 Eq
IT,Italy,4,Agriculture,N2O,1990,75362.18784,Mg
IT,Italy,4,Agriculture,N2O,1991,77276.86027,Mg
IT,Italy,4,Agriculture,N2O,1992,77083.98273,Mg
IT,Italy,4,Agriculture,N2O,1993,78243.4012,Mg
IT,Italy,4,Agriculture,N2O,1994,76430.72194,Mg
IT,Italy,4,Agriculture,N2O,1995,74602.91271,Mg
IT,Italy,4,Agriculture,N2O,1996,73689.30554,Mg
IT,Italy,4,Agriculture,N2O,1997,76984.06195,Mg
IT,Italy,4,Agriculture,N2O,1998,75044.85923,Mg
IT,Italy,4,Agriculture,N2O,1999,75832.39167,Mg
IT,Italy,4,Agriculture,N2O,2000,74526.09596,Mg
IT,Italy,4,Agriculture,N2O,2001,73801.63875,Mg
IT,Italy,4,Agriculture,N2O,2002,72658.71807,Mg
IT,Italy,4,Agriculture,N2O,2003,71997.08336,Mg
IT,Italy,4,Agriculture,N2O,2004,72104.12841,Mg
IT,Italy,4,Agriculture,N2O,2005,70198.76066,Mg
IT,Italy,4,Agriculture,N2O,2006,69370.52169,Mg
LI,Liechtenstein,4,Agriculture,CH4,1990,556.9968049,Mg
LI,Liechtenstein,4,Agriculture,CH4,1991,551.4538125,Mg
LI,Liechtenstein,4,Agriculture,CH4,1992,544.3652168,Mg
LI,Liechtenstein,4,Agriculture,CH4,1993,510.1317117,Mg
LI,Liechtenstein,4,Agriculture,CH4,1994,515.5530156,Mg
LI,Liechtenstein,4,Agriculture,CH4,1995,521.4778106,Mg
LI,Liechtenstein,4,Agriculture,CH4,1996,522.9593629,Mg
LI,Liechtenstein,4,Agriculture,CH4,1997,514.6626433,Mg
LI,Liechtenstein,4,Agriculture,CH4,1998,515.6547909,Mg
LI,Liechtenstein,4,Agriculture,CH4,1999,506.0740656,Mg
LI,Liechtenstein,4,Agriculture,CH4,2000,485.5312922,Mg
LI,Liechtenstein,4,Agriculture,CH4,2001,527.9346703,Mg
LI,Liechtenstein,4,Agriculture,CH4,2002,525.9264948,Mg
LI,Liechtenstein,4,Agriculture,CH4,2003,532.605364,Mg
LI,Liechtenstein,4,Agriculture,CH4,2004,536.3287792,Mg
LI,Liechtenstein,4,Agriculture,CH4,2005,548.059408,Mg
LI,Liechtenstein,4,Agriculture,CH4,2006,569.6342024,Mg
LI,Liechtenstein,4,Agriculture,CO2,1990,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1991,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1992,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1993,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1994,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1995,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1996,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1997,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1998,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,1999,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2000,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2001,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2002,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2003,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2004,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2005,0,Mg
LI,Liechtenstein,4,Agriculture,CO2,2006,0,Mg
LI,Liechtenstein,4,Agriculture,GWP,1990,22522.84844,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1991,22482.96525,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1992,22278.18476,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1993,21100.86791,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1994,21145.85985,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1995,21317.54072,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1996,21152.20993,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1997,20950.89355,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1998,20770.75176,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,1999,20521.56594,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2000,19826.00611,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2001,21000.15809,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2002,20856.06801,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2003,21087.3742,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2004,21238.83916,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2005,21601.53449,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,GWP,2006,22329.53324,Mg CO2 Eq
LI,Liechtenstein,4,Agriculture,N2O,1990,34.92230819,Mg
LI,Liechtenstein,4,Agriculture,N2O,1991,35.16914576,Mg
LI,Liechtenstein,4,Agriculture,N2O,1992,34.98875873,Mg
LI,Liechtenstein,4,Agriculture,N2O,1993,33.51000635,Mg
LI,Liechtenstein,4,Agriculture,N2O,1994,33.28789202,Mg
LI,Liechtenstein,4,Agriculture,N2O,1995,33.44034419,Mg
LI,Liechtenstein,4,Agriculture,N2O,1996,32.80665584,Mg
LI,Liechtenstein,4,Agriculture,N2O,1997,32.71928401,Mg
LI,Liechtenstein,4,Agriculture,N2O,1998,32.07097145,Mg
LI,Liechtenstein,4,Agriculture,N2O,1999,31.9161631,Mg
LI,Liechtenstein,4,Agriculture,N2O,2000,31.06402896,Mg
LI,Liechtenstein,4,Agriculture,N2O,2001,31.97912909,Mg
LI,Liechtenstein,4,Agriculture,N2O,2002,31.65036005,Mg
LI,Liechtenstein,4,Agriculture,N2O,2003,31.94406954,Mg
LI,Liechtenstein,4,Agriculture,N2O,2004,32.18043482,Mg
LI,Liechtenstein,4,Agriculture,N2O,2005,32.55576428,Mg
LI,Liechtenstein,4,Agriculture,N2O,2006,33.442629,Mg
LT,Lithuania,4,Agriculture,CH4,1990,168803.6133,Mg
LT,Lithuania,4,Agriculture,CH4,1991,157653.0994,Mg
LT,Lithuania,4,Agriculture,CH4,1992,117431.4383,Mg
LT,Lithuania,4,Agriculture,CH4,1993,98538.7235,Mg
LT,Lithuania,4,Agriculture,CH4,1994,85715.08784,Mg
LT,Lithuania,4,Agriculture,CH4,1995,81399.51989,Mg
LT,Lithuania,4,Agriculture,CH4,1996,81244.05928,Mg
LT,Lithuania,4,Agriculture,CH4,1997,80335.48239,Mg
LT,Lithuania,4,Agriculture,CH4,1998,75339.92319,Mg
LT,Lithuania,4,Agriculture,CH4,1999,70319.80065,Mg
LT,Lithuania,4,Agriculture,CH4,2000,62789.36256,Mg
LT,Lithuania,4,Agriculture,CH4,2001,65180.12855,Mg
LT,Lithuania,4,Agriculture,CH4,2002,67261.19966,Mg
LT,Lithuania,4,Agriculture,CH4,2003,69617.67523,Mg
LT,Lithuania,4,Agriculture,CH4,2004,68581.46098,Mg
LT,Lithuania,4,Agriculture,CH4,2005,68416.51318,Mg
LT,Lithuania,4,Agriculture,CH4,2006,70814.77799,Mg
LT,Lithuania,4,Agriculture,CO2,1990,0,Mg
LT,Lithuania,4,Agriculture,CO2,1991,0,Mg
LT,Lithuania,4,Agriculture,CO2,1992,0,Mg
LT,Lithuania,4,Agriculture,CO2,1993,0,Mg
LT,Lithuania,4,Agriculture,CO2,1994,0,Mg
